kind	x	y	z	block	meta	extra
block	10	-2	8	grass	0	-1
block	10	-2	9	cobblestone	0	-1
block	10	-2	17	cobblestone	0	-1
block	10	-2	18	grass	0	-1
block	10	-2	19	grass	0	-1
block	10	-2	20	grass	0	-1
block	10	-2	21	grass	0	-1
block	10	-2	22	grass	0	-1
block	11	-2	3	grass	0	-1
block	11	-2	4	grass	0	-1
block	11	-2	5	grass	0	-1
block	11	-2	6	grass	0	-1
block	11	-2	7	grass	0	-1
block	11	-2	8	grass	0	-1
block	11	-2	9	cobblestone	0	-1
block	11	-2	17	cobblestone	0	-1
block	11	-2	18	grass	0	-1
block	11	-2	19	grass	0	-1
block	11	-2	20	grass	0	-1
block	11	-2	21	grass	0	-1
block	11	-2	22	grass	0	-1
block	12	-2	3	grass	0	-1
block	12	-2	4	grass	0	-1
block	12	-2	5	grass	0	-1
block	12	-2	6	grass	0	-1
block	12	-2	7	grass	0	-1
block	12	-2	8	grass	0	-1
block	12	-2	9	cobblestone	0	-1
block	12	-2	17	cobblestone	0	-1
block	12	-2	18	grass	0	-1
block	12	-2	19	grass	0	-1
block	12	-2	20	grass	0	-1
block	12	-2	21	grass	0	-1
block	12	-2	22	grass	0	-1
block	13	-2	3	grass	0	-1
block	13	-2	4	grass	0	-1
block	13	-2	5	grass	0	-1
block	13	-2	6	grass	0	-1
block	13	-2	7	grass	0	-1
block	13	-2	8	grass	0	-1
block	13	-2	9	cobblestone	0	-1
block	13	-2	13	planks	1	-1
block	13	-2	17	cobblestone	0	-1
block	13	-2	18	grass	0	-1
block	13	-2	19	grass	0	-1
block	13	-2	20	grass	0	-1
block	13	-2	21	grass	0	-1
block	13	-2	22	grass	0	-1
block	14	-2	3	grass	0	-1
block	14	-2	4	grass	0	-1
block	14	-2	5	grass	0	-1
block	14	-2	6	grass	0	-1
block	14	-2	7	grass	0	-1
block	14	-2	8	grass	0	-1
block	14	-2	9	cobblestone	0	-1
block	14	-2	17	cobblestone	0	-1
block	14	-2	18	grass	0	-1
block	14	-2	19	grass	0	-1
block	14	-2	20	grass	0	-1
block	14	-2	21	grass	0	-1
block	14	-2	22	grass	0	-1
block	15	-2	3	grass	0	-1
block	15	-2	4	grass	0	-1
block	15	-2	5	grass	0	-1
block	15	-2	6	grass	0	-1
block	15	-2	7	grass	0	-1
block	15	-2	8	grass	0	-1
block	15	-2	9	cobblestone	0	-1
block	15	-2	17	cobblestone	0	-1
block	15	-2	18	grass	0	-1
block	15	-2	19	grass	0	-1
block	15	-2	20	grass	0	-1
block	15	-2	21	grass	0	-1
block	15	-2	22	grass	0	-1
block	16	-2	3	grass	0	-1
block	16	-2	4	grass	0	-1
block	16	-2	5	grass	0	-1
block	16	-2	6	grass	0	-1
block	16	-2	7	grass	0	-1
block	16	-2	8	grass	0	-1
block	16	-2	9	cobblestone	0	-1
block	16	-2	17	cobblestone	0	-1
block	16	-2	18	grass	0	-1
block	16	-2	19	grass	0	-1
block	16	-2	20	grass	0	-1
block	16	-2	21	grass	0	-1
block	16	-2	22	grass	0	-1
block	17	-2	3	grass	0	-1
block	17	-2	4	grass	0	-1
block	17	-2	5	grass	0	-1
block	17	-2	6	grass	0	-1
block	17	-2	7	grass	0	-1
block	17	-2	8	grass	0	-1
block	17	-2	9	cobblestone	0	-1
block	17	-2	10	cobblestone	0	-1
block	17	-2	11	cobblestone	0	-1
block	17	-2	12	cobblestone	0	-1
block	17	-2	13	cobblestone	0	-1
block	17	-2	14	cobblestone	0	-1
block	17	-2	15	cobblestone	0	-1
block	17	-2	16	cobblestone	0	-1
block	17	-2	17	cobblestone	0	-1
block	17	-2	18	grass	0	-1
block	17	-2	19	grass	0	-1
block	17	-2	20	grass	0	-1
block	17	-2	21	grass	0	-1
block	17	-2	22	grass	0	-1
block	18	-2	3	grass	0	-1
block	18	-2	4	grass	0	-1
block	18	-2	5	grass	0	-1
block	18	-2	6	grass	0	-1
block	18	-2	7	grass	0	-1
block	18	-2	8	grass	0	-1
block	18	-2	9	grass	0	-1
block	18	-2	10	grass	0	-1
block	18	-2	11	grass	0	-1
block	18	-2	12	grass	0	-1
block	18	-2	13	grass	0	-1
block	18	-2	14	grass	0	-1
block	18	-2	15	grass	0	-1
block	18	-2	16	grass	0	-1
block	18	-2	17	grass	0	-1
block	18	-2	18	grass	0	-1
block	18	-2	19	grass	0	-1
block	18	-2	20	grass	0	-1
block	18	-2	21	grass	0	-1
block	18	-2	22	grass	0	-1
block	19	-2	3	grass	0	-1
block	19	-2	4	grass	0	-1
block	19	-2	5	grass	0	-1
block	19	-2	6	grass	0	-1
block	19	-2	7	grass	0	-1
block	19	-2	8	grass	0	-1
block	19	-2	9	grass	0	-1
block	19	-2	10	grass	0	-1
block	19	-2	11	grass	0	-1
block	19	-2	12	grass	0	-1
block	19	-2	13	grass	0	-1
block	19	-2	14	grass	0	-1
block	19	-2	15	grass	0	-1
block	19	-2	16	grass	0	-1
block	19	-2	17	grass	0	-1
block	19	-2	18	grass	0	-1
block	19	-2	19	grass	0	-1
block	19	-2	20	grass	0	-1
block	19	-2	21	grass	0	-1
block	19	-2	22	grass	0	-1
block	20	-2	3	grass	0	-1
block	20	-2	4	grass	0	-1
block	20	-2	5	grass	0	-1
block	20	-2	6	grass	0	-1
block	20	-2	7	grass	0	-1
block	20	-2	8	grass	0	-1
block	20	-2	9	grass	0	-1
block	20	-2	10	grass	0	-1
block	20	-2	11	grass	0	-1
block	20	-2	12	grass	0	-1
block	20	-2	13	grass	0	-1
block	20	-2	14	grass	0	-1
block	20	-2	15	grass	0	-1
block	20	-2	16	grass	0	-1
block	20	-2	17	grass	0	-1
block	20	-2	18	grass	0	-1
block	20	-2	19	grass	0	-1
block	20	-2	20	grass	0	-1
block	20	-2	21	grass	0	-1
block	20	-2	22	grass	0	-1
block	21	-2	3	grass	0	-1
block	21	-2	4	grass	0	-1
block	21	-2	5	grass	0	-1
block	21	-2	6	grass	0	-1
block	21	-2	7	grass	0	-1
block	21	-2	8	grass	0	-1
block	21	-2	9	grass	0	-1
block	21	-2	10	grass	0	-1
block	21	-2	11	grass	0	-1
block	21	-2	12	grass	0	-1
block	21	-2	13	grass	0	-1
block	21	-2	14	grass	0	-1
block	21	-2	15	grass	0	-1
block	21	-2	16	grass	0	-1
block	21	-2	17	grass	0	-1
block	21	-2	18	grass	0	-1
block	21	-2	19	grass	0	-1
block	21	-2	20	grass	0	-1
block	21	-2	21	grass	0	-1
block	21	-2	22	grass	0	-1
block	22	-2	3	grass	0	-1
block	22	-2	4	grass	0	-1
block	22	-2	5	grass	0	-1
block	22	-2	6	grass	0	-1
block	22	-2	7	grass	0	-1
block	22	-2	8	grass	0	-1
block	22	-2	9	grass	0	-1
block	22	-2	10	grass	0	-1
block	22	-2	11	grass	0	-1
block	22	-2	12	grass	0	-1
block	22	-2	13	grass	0	-1
block	22	-2	14	grass	0	-1
block	22	-2	15	grass	0	-1
block	22	-2	16	grass	0	-1
block	22	-2	17	grass	0	-1
block	22	-2	18	grass	0	-1
block	22	-2	19	grass	0	-1
block	22	-2	20	grass	0	-1
block	22	-2	21	grass	0	-1
block	22	-2	22	grass	0	-1
block	3	-1	3	grass	0	-1
block	3	-1	4	grass	0	-1
block	3	-1	5	grass	0	-1
block	3	-1	6	grass	0	-1
block	3	-1	7	grass	0	-1
block	3	-1	8	grass	0	-1
block	3	-1	9	grass	0	-1
block	3	-1	10	grass	0	-1
block	3	-1	11	grass	0	-1
block	3	-1	12	grass	0	-1
block	3	-1	13	grass	0	-1
block	3	-1	14	grass	0	-1
block	3	-1	15	grass	0	-1
block	3	-1	16	grass	0	-1
block	3	-1	17	grass	0	-1
block	3	-1	18	grass	0	-1
block	3	-1	19	grass	0	-1
block	3	-1	20	grass	0	-1
block	3	-1	21	grass	0	-1
block	3	-1	22	grass	0	-1
block	4	-1	3	grass	0	-1
block	4	-1	4	grass	0	-1
block	4	-1	5	grass	0	-1
block	4	-1	6	grass	0	-1
block	4	-1	7	grass	0	-1
block	4	-1	8	grass	0	-1
block	4	-1	9	grass	0	-1
block	4	-1	10	grass	0	-1
block	4	-1	11	grass	0	-1
block	4	-1	12	grass	0	-1
block	4	-1	13	grass	0	-1
block	4	-1	14	grass	0	-1
block	4	-1	15	grass	0	-1
block	4	-1	16	grass	0	-1
block	4	-1	17	grass	0	-1
block	4	-1	18	grass	0	-1
block	4	-1	19	grass	0	-1
block	4	-1	20	grass	0	-1
block	4	-1	21	grass	0	-1
block	4	-1	22	grass	0	-1
block	5	-1	3	grass	0	-1
block	5	-1	4	grass	0	-1
block	5	-1	5	grass	0	-1
block	5	-1	6	grass	0	-1
block	5	-1	7	grass	0	-1
block	5	-1	8	grass	0	-1
block	5	-1	9	grass	0	-1
block	5	-1	10	grass	0	-1
block	5	-1	11	grass	0	-1
block	5	-1	12	grass	0	-1
block	5	-1	13	grass	0	-1
block	5	-1	14	grass	0	-1
block	5	-1	15	grass	0	-1
block	5	-1	16	grass	0	-1
block	5	-1	17	grass	0	-1
block	5	-1	18	grass	0	-1
block	5	-1	19	grass	0	-1
block	5	-1	20	grass	0	-1
block	5	-1	21	grass	0	-1
block	5	-1	22	grass	0	-1
block	6	-1	3	grass	0	-1
block	6	-1	4	grass	0	-1
block	6	-1	5	grass	0	-1
block	6	-1	6	grass	0	-1
block	6	-1	7	grass	0	-1
block	6	-1	8	grass	0	-1
block	6	-1	9	grass	0	-1
block	6	-1	10	grass	0	-1
block	6	-1	11	grass	0	-1
block	6	-1	12	grass	0	-1
block	6	-1	13	grass	0	-1
block	6	-1	14	grass	0	-1
block	6	-1	15	grass	0	-1
block	6	-1	16	grass	0	-1
block	6	-1	17	grass	0	-1
block	6	-1	18	grass	0	-1
block	6	-1	19	grass	0	-1
block	6	-1	20	grass	0	-1
block	6	-1	21	grass	0	-1
block	6	-1	22	grass	0	-1
block	7	-1	3	grass	0	-1
block	7	-1	4	grass	0	-1
block	7	-1	5	grass	0	-1
block	7	-1	6	grass	0	-1
block	7	-1	7	grass	0	-1
block	7	-1	8	grass	0	-1
block	7	-1	9	grass	0	-1
block	7	-1	10	grass	0	-1
block	7	-1	11	grass	0	-1
block	7	-1	12	grass	0	-1
block	7	-1	13	grass	0	-1
block	7	-1	14	grass	0	-1
block	7	-1	15	grass	0	-1
block	7	-1	16	grass	0	-1
block	7	-1	17	grass	0	-1
block	7	-1	18	grass	0	-1
block	7	-1	19	grass	0	-1
block	7	-1	20	grass	0	-1
block	7	-1	21	grass	0	-1
block	7	-1	22	grass	0	-1
block	8	-1	3	grass	0	-1
block	8	-1	4	grass	0	-1
block	8	-1	5	grass	0	-1
block	8	-1	6	grass	0	-1
block	8	-1	7	grass	0	-1
block	8	-1	8	grass	0	-1
block	8	-1	9	cobblestone	0	-1
block	8	-1	10	cobblestone	0	-1
block	8	-1	11	cobblestone	0	-1
block	8	-1	12	cobblestone	0	-1
block	8	-1	13	cobblestone	0	-1
block	8	-1	14	cobblestone	0	-1
block	8	-1	15	cobblestone	0	-1
block	8	-1	16	cobblestone	0	-1
block	8	-1	17	cobblestone	0	-1
block	8	-1	18	grass	0	-1
block	8	-1	19	grass	0	-1
block	8	-1	20	grass	0	-1
block	8	-1	21	grass	0	-1
block	8	-1	22	grass	0	-1
block	9	-1	3	grass	0	-1
block	9	-1	4	grass	0	-1
block	9	-1	5	grass	0	-1
block	9	-1	6	grass	0	-1
block	9	-1	7	grass	0	-1
block	9	-1	8	grass	0	-1
block	9	-1	9	cobblestone	0	-1
block	9	-1	10	cobblestone	0	-1
block	9	-1	11	cobblestone	0	-1
block	9	-1	12	cobblestone	0	-1
block	9	-1	13	cobblestone	0	-1
block	9	-1	14	cobblestone	0	-1
block	9	-1	15	cobblestone	0	-1
block	9	-1	16	cobblestone	0	-1
block	9	-1	17	cobblestone	0	-1
block	9	-1	18	grass	0	-1
block	9	-1	19	grass	0	-1
block	9	-1	20	grass	0	-1
block	9	-1	21	grass	0	-1
block	9	-1	22	grass	0	-1
block	10	-1	3	grass	0	-1
block	10	-1	4	grass	0	-1
block	10	-1	5	grass	0	-1
block	10	-1	6	grass	0	-1
block	10	-1	7	grass	0	-1
block	10	-1	8	grass	0	-1
block	10	-1	9	cobblestone	0	-1
block	10	-1	10	cobblestone	0	-1
block	10	-1	11	cobblestone	0	-1
block	10	-1	12	cobblestone	0	-1
block	10	-1	13	cobblestone	0	-1
block	10	-1	14	cobblestone	0	-1
block	10	-1	15	cobblestone	0	-1
block	10	-1	16	cobblestone	0	-1
block	10	-1	17	cobblestone	0	-1
block	10	-1	18	grass	0	-1
block	10	-1	19	grass	0	-1
block	10	-1	20	grass	0	-1
block	10	-1	21	grass	0	-1
block	10	-1	22	grass	0	-1
block	11	-1	3	grass	0	-1
block	11	-1	4	grass	0	-1
block	11	-1	5	grass	0	-1
block	11	-1	6	grass	0	-1
block	11	-1	7	grass	0	-1
block	11	-1	8	grass	0	-1
block	11	-1	9	cobblestone	0	-1
block	11	-1	10	cobblestone	0	-1
block	11	-1	11	cobblestone	0	-1
block	11	-1	12	cobblestone	0	-1
block	11	-1	14	cobblestone	0	-1
block	11	-1	15	cobblestone	0	-1
block	11	-1	16	cobblestone	0	-1
block	11	-1	17	cobblestone	0	-1
block	11	-1	18	grass	0	-1
block	11	-1	19	grass	0	-1
block	11	-1	20	grass	0	-1
block	11	-1	21	grass	0	-1
block	11	-1	22	grass	0	-1
block	12	-1	3	grass	0	-1
block	12	-1	4	grass	0	-1
block	12	-1	5	grass	0	-1
block	12	-1	6	grass	0	-1
block	12	-1	7	grass	0	-1
block	12	-1	8	grass	0	-1
block	12	-1	9	cobblestone	0	-1
block	12	-1	10	cobblestone	0	-1
block	12	-1	11	cobblestone	0	-1
block	12	-1	12	cobblestone	0	-1
block	12	-1	14	cobblestone	0	-1
block	12	-1	15	cobblestone	0	-1
block	12	-1	16	cobblestone	0	-1
block	12	-1	17	cobblestone	0	-1
block	12	-1	18	grass	0	-1
block	12	-1	19	grass	0	-1
block	12	-1	20	grass	0	-1
block	12	-1	21	grass	0	-1
block	12	-1	22	grass	0	-1
block	13	-1	3	grass	0	-1
block	13	-1	4	grass	0	-1
block	13	-1	5	grass	0	-1
block	13	-1	6	grass	0	-1
block	13	-1	7	grass	0	-1
block	13	-1	8	grass	0	-1
block	13	-1	9	cobblestone	0	-1
block	13	-1	10	cobblestone	0	-1
block	13	-1	11	cobblestone	0	-1
block	13	-1	12	planks	1	-1
block	13	-1	14	cobblestone	0	-1
block	13	-1	15	cobblestone	0	-1
block	13	-1	16	cobblestone	0	-1
block	13	-1	17	cobblestone	0	-1
block	13	-1	18	grass	0	-1
block	13	-1	19	grass	0	-1
block	13	-1	20	grass	0	-1
block	13	-1	21	grass	0	-1
block	13	-1	22	grass	0	-1
block	14	-1	3	grass	0	-1
block	14	-1	4	grass	0	-1
block	14	-1	5	grass	0	-1
block	14	-1	6	grass	0	-1
block	14	-1	7	grass	0	-1
block	14	-1	8	grass	0	-1
block	14	-1	9	cobblestone	0	-1
block	14	-1	10	cobblestone	0	-1
block	14	-1	11	cobblestone	0	-1
block	14	-1	12	cobblestone	0	-1
block	14	-1	13	cobblestone	0	-1
block	14	-1	14	cobblestone	0	-1
block	14	-1	15	cobblestone	0	-1
block	14	-1	16	cobblestone	0	-1
block	14	-1	17	cobblestone	0	-1
block	14	-1	18	grass	0	-1
block	14	-1	19	grass	0	-1
block	14	-1	20	grass	0	-1
block	14	-1	21	grass	0	-1
block	14	-1	22	grass	0	-1
block	15	-1	3	grass	0	-1
block	15	-1	4	grass	0	-1
block	15	-1	5	grass	0	-1
block	15	-1	6	grass	0	-1
block	15	-1	7	grass	0	-1
block	15	-1	8	grass	0	-1
block	15	-1	9	cobblestone	0	-1
block	15	-1	10	cobblestone	0	-1
block	15	-1	11	cobblestone	0	-1
block	15	-1	12	cobblestone	0	-1
block	15	-1	13	cobblestone	0	-1
block	15	-1	14	cobblestone	0	-1
block	15	-1	15	cobblestone	0	-1
block	15	-1	16	cobblestone	0	-1
block	15	-1	17	cobblestone	0	-1
block	15	-1	18	grass	0	-1
block	15	-1	19	grass	0	-1
block	15	-1	20	grass	0	-1
block	15	-1	21	grass	0	-1
block	15	-1	22	grass	0	-1
block	16	-1	3	grass	0	-1
block	16	-1	4	grass	0	-1
block	16	-1	5	grass	0	-1
block	16	-1	6	grass	0	-1
block	16	-1	7	grass	0	-1
block	16	-1	8	grass	0	-1
block	16	-1	9	cobblestone	0	-1
block	16	-1	10	cobblestone	0	-1
block	16	-1	11	cobblestone	0	-1
block	16	-1	12	cobblestone	0	-1
block	16	-1	13	cobblestone	0	-1
block	16	-1	14	cobblestone	0	-1
block	16	-1	15	cobblestone	0	-1
block	16	-1	16	cobblestone	0	-1
block	16	-1	17	cobblestone	0	-1
block	16	-1	18	grass	0	-1
block	16	-1	19	grass	0	-1
block	16	-1	20	grass	0	-1
block	16	-1	21	grass	0	-1
block	16	-1	22	grass	0	-1
block	17	-1	3	grass	0	-1
block	17	-1	4	grass	0	-1
block	17	-1	5	grass	0	-1
block	17	-1	6	grass	0	-1
block	17	-1	7	grass	0	-1
block	17	-1	8	grass	0	-1
block	17	-1	9	cobblestone	0	-1
block	17	-1	10	cobblestone	0	-1
block	17	-1	11	cobblestone	0	-1
block	17	-1	12	cobblestone	0	-1
block	17	-1	13	cobblestone	0	-1
block	17	-1	14	cobblestone	0	-1
block	17	-1	15	cobblestone	0	-1
block	17	-1	16	cobblestone	0	-1
block	17	-1	17	cobblestone	0	-1
block	17	-1	18	grass	0	-1
block	17	-1	19	grass	0	-1
block	17	-1	20	grass	0	-1
block	17	-1	21	grass	0	-1
block	17	-1	22	grass	0	-1
block	18	-1	3	grass	0	-1
block	18	-1	4	grass	0	-1
block	18	-1	5	grass	0	-1
block	18	-1	6	grass	0	-1
block	18	-1	7	grass	0	-1
block	18	-1	8	grass	0	-1
block	18	-1	9	grass	0	-1
block	18	-1	10	grass	0	-1
block	18	-1	11	grass	0	-1
block	18	-1	12	grass	0	-1
block	18	-1	13	grass	0	-1
block	18	-1	14	grass	0	-1
block	18	-1	15	grass	0	-1
block	18	-1	16	grass	0	-1
block	18	-1	17	grass	0	-1
block	18	-1	18	grass	0	-1
block	18	-1	19	grass	0	-1
block	18	-1	20	grass	0	-1
block	18	-1	21	grass	0	-1
block	18	-1	22	grass	0	-1
block	19	-1	3	grass	0	-1
block	19	-1	4	grass	0	-1
block	19	-1	5	grass	0	-1
block	19	-1	6	grass	0	-1
block	19	-1	7	grass	0	-1
block	19	-1	8	grass	0	-1
block	19	-1	9	grass	0	-1
block	19	-1	10	grass	0	-1
block	19	-1	11	grass	0	-1
block	19	-1	12	grass	0	-1
block	19	-1	13	grass	0	-1
block	19	-1	14	grass	0	-1
block	19	-1	15	grass	0	-1
block	19	-1	16	grass	0	-1
block	19	-1	17	grass	0	-1
block	19	-1	18	grass	0	-1
block	19	-1	19	grass	0	-1
block	19	-1	20	grass	0	-1
block	19	-1	21	grass	0	-1
block	19	-1	22	grass	0	-1
block	20	-1	3	grass	0	-1
block	20	-1	4	grass	0	-1
block	20	-1	5	grass	0	-1
block	20	-1	6	grass	0	-1
block	20	-1	7	grass	0	-1
block	20	-1	8	grass	0	-1
block	20	-1	9	grass	0	-1
block	20	-1	10	grass	0	-1
block	20	-1	11	grass	0	-1
block	20	-1	12	grass	0	-1
block	20	-1	13	grass	0	-1
block	20	-1	14	grass	0	-1
block	20	-1	15	grass	0	-1
block	20	-1	16	grass	0	-1
block	20	-1	17	grass	0	-1
block	20	-1	18	grass	0	-1
block	20	-1	19	grass	0	-1
block	20	-1	20	grass	0	-1
block	20	-1	21	grass	0	-1
block	20	-1	22	grass	0	-1
block	21	-1	3	grass	0	-1
block	21	-1	4	grass	0	-1
block	21	-1	5	grass	0	-1
block	21	-1	6	grass	0	-1
block	21	-1	7	grass	0	-1
block	21	-1	8	grass	0	-1
block	21	-1	9	grass	0	-1
block	21	-1	10	grass	0	-1
block	21	-1	11	grass	0	-1
block	21	-1	12	grass	0	-1
block	21	-1	13	grass	0	-1
block	21	-1	14	grass	0	-1
block	21	-1	15	grass	0	-1
block	21	-1	16	grass	0	-1
block	21	-1	17	grass	0	-1
block	21	-1	18	grass	0	-1
block	21	-1	19	grass	0	-1
block	21	-1	20	grass	0	-1
block	21	-1	21	grass	0	-1
block	21	-1	22	grass	0	-1
block	22	-1	3	grass	0	-1
block	22	-1	4	grass	0	-1
block	22	-1	5	grass	0	-1
block	22	-1	6	grass	0	-1
block	22	-1	7	grass	0	-1
block	22	-1	8	grass	0	-1
block	22	-1	9	grass	0	-1
block	22	-1	10	grass	0	-1
block	22	-1	11	grass	0	-1
block	22	-1	12	grass	0	-1
block	22	-1	13	grass	0	-1
block	22	-1	14	grass	0	-1
block	22	-1	15	grass	0	-1
block	22	-1	16	grass	0	-1
block	22	-1	17	grass	0	-1
block	22	-1	18	grass	0	-1
block	22	-1	19	grass	0	-1
block	22	-1	20	grass	0	-1
block	22	-1	21	grass	0	-1
block	22	-1	22	grass	0	-1
block	3	0	3	grass	0	-1
block	3	0	4	grass	0	-1
block	3	0	5	grass	0	-1
block	3	0	6	grass	0	-1
block	3	0	7	grass	0	-1
block	3	0	8	grass	0	-1
block	3	0	9	grass	0	-1
block	3	0	10	grass	0	-1
block	3	0	11	grass	0	-1
block	3	0	12	grass	0	-1
block	3	0	13	grass	0	-1
block	3	0	14	grass	0	-1
block	3	0	15	grass	0	-1
block	3	0	16	grass	0	-1
block	3	0	17	grass	0	-1
block	3	0	18	grass	0	-1
block	3	0	19	grass	0	-1
block	3	0	20	grass	0	-1
block	3	0	21	grass	0	-1
block	3	0	22	grass	0	-1
block	4	0	3	grass	0	-1
block	4	0	4	grass	0	-1
block	4	0	5	grass	0	-1
block	4	0	6	grass	0	-1
block	4	0	7	grass	0	-1
block	4	0	8	grass	0	-1
block	4	0	9	grass	0	-1
block	4	0	10	grass	0	-1
block	4	0	11	grass	0	-1
block	4	0	12	grass	0	-1
block	4	0	13	grass	0	-1
block	4	0	14	grass	0	-1
block	4	0	15	grass	0	-1
block	4	0	16	grass	0	-1
block	4	0	17	grass	0	-1
block	4	0	18	grass	0	-1
block	4	0	19	grass	0	-1
block	4	0	20	grass	0	-1
block	4	0	21	grass	0	-1
block	4	0	22	grass	0	-1
block	5	0	3	grass	0	-1
block	5	0	4	grass	0	-1
block	5	0	5	grass	0	-1
block	5	0	6	grass	0	-1
block	5	0	7	grass	0	-1
block	5	0	8	grass	0	-1
block	5	0	9	grass	0	-1
block	5	0	10	grass	0	-1
block	5	0	11	grass	0	-1
block	5	0	12	grass	0	-1
block	5	0	13	grass	0	-1
block	5	0	14	grass	0	-1
block	5	0	15	grass	0	-1
block	5	0	16	grass	0	-1
block	5	0	17	grass	0	-1
block	5	0	18	grass	0	-1
block	5	0	19	grass	0	-1
block	5	0	20	grass	0	-1
block	5	0	21	grass	0	-1
block	5	0	22	grass	0	-1
block	6	0	3	grass	0	-1
block	6	0	4	grass	0	-1
block	6	0	5	grass	0	-1
block	6	0	6	grass	0	-1
block	6	0	7	grass	0	-1
block	6	0	8	grass	0	-1
block	6	0	9	grass	0	-1
block	6	0	10	grass	0	-1
block	6	0	11	grass	0	-1
block	6	0	12	grass	0	-1
block	6	0	13	grass	0	-1
block	6	0	14	grass	0	-1
block	6	0	15	grass	0	-1
block	6	0	16	grass	0	-1
block	6	0	17	grass	0	-1
block	6	0	18	grass	0	-1
block	6	0	19	grass	0	-1
block	6	0	20	grass	0	-1
block	6	0	21	grass	0	-1
block	6	0	22	grass	0	-1
block	7	0	3	grass	0	-1
block	7	0	4	grass	0	-1
block	7	0	5	grass	0	-1
block	7	0	6	grass	0	-1
block	7	0	7	grass	0	-1
block	7	0	8	grass	0	-1
block	7	0	9	grass	0	-1
block	7	0	10	grass	0	-1
block	7	0	11	grass	0	-1
block	7	0	12	grass	0	-1
block	7	0	13	grass	0	-1
block	7	0	14	grass	0	-1
block	7	0	15	grass	0	-1
block	7	0	16	grass	0	-1
block	7	0	17	grass	0	-1
block	7	0	18	grass	0	-1
block	7	0	19	grass	0	-1
block	7	0	20	grass	0	-1
block	7	0	21	grass	0	-1
block	7	0	22	grass	0	-1
block	8	0	3	grass	0	-1
block	8	0	4	grass	0	-1
block	8	0	5	grass	0	-1
block	8	0	6	grass	0	-1
block	8	0	7	grass	0	-1
block	8	0	8	grass	0	-1
block	8	0	9	farmland	7	-1
block	8	0	10	farmland	7	-1
block	8	0	11	farmland	7	-1
block	8	0	12	farmland	7	-1
block	8	0	13	farmland	7	-1
block	8	0	14	farmland	7	-1
block	8	0	15	farmland	7	-1
block	8	0	16	farmland	7	-1
block	8	0	17	farmland	7	-1
block	8	0	18	grass	0	-1
block	8	0	19	grass	0	-1
block	8	0	20	grass	0	-1
block	8	0	21	grass	0	-1
block	8	0	22	grass	0	-1
block	9	0	3	grass	0	-1
block	9	0	4	grass	0	-1
block	9	0	5	grass	0	-1
block	9	0	6	grass	0	-1
block	9	0	7	grass	0	-1
block	9	0	8	grass	0	-1
block	9	0	9	farmland	7	-1
block	9	0	10	farmland	7	-1
block	9	0	11	farmland	7	-1
block	9	0	12	farmland	7	-1
block	9	0	13	farmland	7	-1
block	9	0	14	farmland	7	-1
block	9	0	15	farmland	7	-1
block	9	0	16	farmland	7	-1
block	9	0	17	farmland	7	-1
block	9	0	18	grass	0	-1
block	9	0	19	grass	0	-1
block	9	0	20	grass	0	-1
block	9	0	21	grass	0	-1
block	9	0	22	grass	0	-1
block	10	0	3	grass	0	-1
block	10	0	4	grass	0	-1
block	10	0	5	grass	0	-1
block	10	0	6	grass	0	-1
block	10	0	7	grass	0	-1
block	10	0	8	farmland	7	-1
block	10	0	9	farmland	7	-1
block	10	0	10	farmland	7	-1
block	10	0	11	grass	0	-1
block	10	0	12	grass	0	-1
block	10	0	13	grass	0	-1
block	10	0	14	farmland	7	-1
block	10	0	15	farmland	7	-1
block	10	0	16	farmland	7	-1
block	10	0	17	farmland	7	-1
block	10	0	18	grass	0	-1
block	10	0	19	grass	0	-1
block	10	0	20	grass	0	-1
block	10	0	21	grass	0	-1
block	10	0	22	grass	0	-1
block	11	0	3	grass	0	-1
block	11	0	4	grass	0	-1
block	11	0	5	grass	0	-1
block	11	0	6	grass	0	-1
block	11	0	7	grass	0	-1
block	11	0	8	farmland	7	-1
block	11	0	9	grass	0	-1
block	11	0	10	cobblestone	0	-1
block	11	0	11	cobblestone	0	-1
block	11	0	12	cobblestone	0	-1
block	11	0	13	cobblestone	0	-1
block	11	0	14	cobblestone	0	-1
block	11	0	15	farmland	7	-1
block	11	0	16	farmland	7	-1
block	11	0	17	farmland	7	-1
block	11	0	18	grass	0	-1
block	11	0	19	grass	0	-1
block	11	0	20	grass	0	-1
block	11	0	21	grass	0	-1
block	11	0	22	grass	0	-1
block	12	0	3	cobblestone	0	-1
block	12	0	4	cobblestone	0	-1
block	12	0	5	cobblestone	0	-1
block	12	0	6	cobblestone	0	-1
block	12	0	7	cobblestone	0	-1
block	12	0	8	cobblestone	0	-1
block	12	0	9	cobblestone	0	-1
block	12	0	10	cobblestone	0	-1
block	12	0	11	cobblestone	0	-1
block	12	0	12	cobblestone	0	-1
block	12	0	14	cobblestone	0	-1
block	12	0	15	grass	0	-1
block	12	0	16	farmland	7	-1
block	12	0	17	farmland	7	-1
block	12	0	18	grass	0	-1
block	12	0	19	grass	0	-1
block	12	0	20	grass	0	-1
block	12	0	21	grass	0	-1
block	12	0	22	grass	0	-1
block	13	0	3	grass	0	-1
block	13	0	4	grass	0	-1
block	13	0	5	grass	0	-1
block	13	0	6	grass	0	-1
block	13	0	7	grass	0	-1
block	13	0	8	farmland	7	-1
block	13	0	9	grass	0	-1
